RegName,energy_cost,weight,aagph1819
Na h-Eileanan Siar,2973.9272939781918,48.25,
East Dunbartonshire,2930.328,235.29,
North Lanarkshire,1476.54,395.11,
Perth and Kinross,5922.668767851675,234.56,
Shetland Islands,3232.910228294699,39.8,
Highland,3446.868484254795,349.74,
Orkney Islands,4612.272032632055,48.43,
Orkney Islands,4931.178032632055,40.24,
Perth and Kinross,4743.938767851675,234.56,
Highland,3764.010484254795,401.29,
Orkney Islands,3209.2620326320553,47.24,
Highland,7124.808484254795,398.29,
Clackmannanshire,3777.048,86.58,
Dumfries and Galloway,6932.0503044799525,259.74,
Moray,8299.569057275323,194.66,
Argyll and Bute,1484.9168895818532,132.75,
Perth and Kinross,2099.954767851675,309.46,
"Edinburgh, City of",1478.3472016952605,452.69,
North Lanarkshire,1916.154,395.11,
Shetland Islands,4400.300228294699,33.07,
Moray,8299.569057275323,223.01,
North Lanarkshire,5265.99,455.35,
Na h-Eileanan Siar,8336.991293978192,51.53,
Stirling,4576.411402928464,169.65,
Perth and Kinross,2762.3367678516747,294.28,
Na h-Eileanan Siar,6916.467293978193,47.89,
East Dunbartonshire,1476.54,215.68,
Glasgow City,3242.6820000000002,386.1,
Orkney Islands,8287.944032632055,43.9,
Angus,3779.9127476129197,236.77,
Orkney Islands,8287.944032632055,47.24,
Highland,4564.110484254795,365.1,
Aberdeenshire,8314.962883699014,454.17,
Orkney Islands,1850.3520326320547,41.38,
Shetland Islands,2715.428228294699,40.63,
Moray,3547.983057275323,189.97,
Renfrewshire,1476.54,599.63,
Perth and Kinross,8288.948767851674,315.87,
Argyll and Bute,4027.9748895818534,180.9,
Aberdeenshire,2774.742883699014,519.08,
Shetland Islands,3069.362228294699,37.88,
Dundee City,1476.54,277.46,
Aberdeen City,1009.3690999999999,362.43,
Aberdeenshire,2693.2208836990144,485.38,
Dumfries and Galloway,5663.356304479952,257.97,
Glasgow City,1866.32292,367.06,
Moray,8299.569057275323,207.25,
Aberdeen City,2122.92,346.78,
Na h-Eileanan Siar,8095.449293978192,46.4,
Argyll and Bute,1624.524889581853,225.19,
Moray,4407.051057275323,238.34,
Na h-Eileanan Siar,8218.047293978192,43.9,
Argyll and Bute,1639.266889581853,186.74,
Highland,6141.378484254795,428.59,
Highland,4021.4284842547945,458.04,
Aberdeen City,3872.8080000000004,492.7,
Orkney Islands,2859.9900326320553,47.24,
Perth and Kinross,5680.370767851674,275.35,
Stirling,1711.9274029284636,200.12,
Argyll and Bute,2696.028889581853,180.9,
"Edinburgh, City of",1478.3472016952605,396.6,
Moray,2590.0050572753235,194.66,
Argyll and Bute,1892.0228895818534,170.54,
South Ayrshire,2950.749978082893,183.09,
Na h-Eileanan Siar,6639.519293978193,47.89,
Na h-Eileanan Siar,8336.991293978192,47.58,
Shetland Islands,6674.978228294699,38.82,
Dundee City,1627.614,277.46,
Shetland Islands,5622.626228294699,38.82,
Scottish Borders,1916.8375838481254,250.57,
Perth and Kinross,4496.726767851675,275.35,
Glasgow City,1653.192,461.49,
Moray,3161.1630572753234,189.97,
Glasgow City,1352.7402,375.68,
Glasgow City,1476.54,461.49,
Perth and Kinross,1110.0423278516744,283.67,
Fife,3217.2720695672824,390.83,
Shetland Islands,2132.678228294699,39.65,
Glasgow City,1667.9340000000002,375.68,
Shetland Islands,3423.296228294699,37.88,
Argyll and Bute,3448.8788895818534,170.54,
Glasgow City,1231.76876,398.5,
Inverclyde,2078.9460000000004,196.27,
Highland,8295.852484254794,392.71,
South Ayrshire,5755.005978082893,186.65,
North Lanarkshire,2001.33,497.72,
Highland,2863.3624842547943,401.29,
Na h-Eileanan Siar,5995.407293978193,55.69,
Argyll and Bute,3523.9748895818534,170.54,
Fife,4068.024069567282,364.35,
Perth and Kinross,1517.4567678516744,333.59,
