RegName,energy_cost,weight,aagph1819
Perth and Kinross,5074.613000000001,308.1,
Na h-Eileanan Siar,3120.8948,43.9,
Dumfries and Galloway,1528.0322,243.2,
Highland,4000.6142000000004,418.27,
Aberdeen City,1567.2308000000003,362.43,
Orkney Islands,1742.3036000000002,47.06,
Shetland Islands,2900.0546,38.67,
"Edinburgh, City of",1970.3552,452.69,
Falkirk,542.1268,300.94,
Midlothian,2645.1566,132.83,
Scottish Borders,5074.613000000001,295.24,
Na h-Eileanan Siar,1839.4790000000003,52.64,
Highland,5074.613000000001,428.59,
Shetland Islands,3711.3256,38.02,
Scottish Borders,1802.5652,281.8,
Na h-Eileanan Siar,3246.059,46.1,
Highland,2684.6408,365.1,
Dundee City,3163.6634000000004,235.76,
Glasgow City,1215.8000000000002,398.5,
Orkney Islands,1329.9686000000002,49.45,
Fife,1215.8000000000002,517.56,
Angus,2574.3278,244.38,
Aberdeen City,542.1268,419.71,
Angus,2409.1082,326.31,
Orkney Islands,2893.0574,47.24,
Orkney Islands,3514.7372,42.41,
Aberdeenshire,3180.1568,465.63,
East Ayrshire,1215.8000000000002,205.64,
East Renfrewshire,542.1268,251.28,
Stirling,1376.6642000000002,200.12,
Highland,2480.0798000000004,392.71,
Scottish Borders,5074.613000000001,295.24,
Glasgow City,1215.8000000000002,503.44,
Clackmannanshire,1215.8000000000002,106.73,
North Ayrshire,5074.613000000001,273.15,
South Ayrshire,3006.869,208.07,
Highland,2221.0406,392.71,
Glasgow City,2317.0022000000004,375.68,
Aberdeenshire,3429.2714,451.07,
Highland,1799.9948,425.67,
Perth and Kinross,2389.8302,247.01,
Highland,2533.487,343.61,
Shetland Islands,2283.6584000000003,35.94,
Angus,3159.1652,224.84,
Orkney Islands,3018.2216,42.53,
South Lanarkshire,2529.7028,392.24,
Scottish Borders,2623.1654000000003,315.53,
Argyll and Bute,3392.9288,155.16,
Glasgow City,1620.995,398.5,
Shetland Islands,2021.6918,39.8,
Aberdeenshire,1387.517,455.67,
Shetland Islands,1943.9371999999998,38.55,
North Ayrshire,1215.8000000000002,261.69,
Orkney Islands,2360.2706,49.45,
Dumfries and Galloway,2326.7126000000003,259.74,
Angus,4727.109200000001,245.28,
Na h-Eileanan Siar,4544.468,47.89,
Shetland Islands,1460.95696,38.31,
Glasgow City,1222.583,375.68,
Dumfries and Galloway,1801.9940000000001,243.2,
Angus,5074.613000000001,263.94,
Orkney Islands,3205.5038,43.9,
Highland,4464.857000000001,326.3,
Argyll and Bute,1923.0169999999998,180.9,
Dumfries and Galloway,3084.4808,247.58,
Shetland Islands,4847.418200000001,38.31,
Angus,4636.3598,237.46,
Argyll and Bute,4532.758400000001,163.4,
Argyll and Bute,3325.1702,164.0,
Orkney Islands,1472.6972,60.04,
Orkney Islands,2483.4356000000002,41.38,
Moray,2907.1946000000003,255.83,
Angus,1318.4732,285.87,
Perth and Kinross,2381.9762,285.26,
Na h-Eileanan Siar,3409.7078,46.4,
East Renfrewshire,1289.1278000000002,230.34,
Glasgow City,542.1268,375.68,
Aberdeen City,1215.8000000000002,505.14,
Aberdeenshire,5074.613000000001,454.17,
Shetland Islands,3711.3256,40.91,
Highland,5074.613000000001,428.59,
"Edinburgh, City of",1561.0190000000002,385.64,
Scottish Borders,2815.8026,302.69,
West Dunbartonshire,2993.8742,175.48,
Shetland Islands,1420.14352,41.95,
Orkney Islands,2544.1256000000003,40.09,
Moray,1419.1472,268.66,
Stirling,3396.4274,165.48,
Falkirk,2908.4084,295.05,
Falkirk,1925.5874,370.82,
South Lanarkshire,2659.0081999999998,402.87,
Stirling,5074.613000000001,165.48,
Orkney Islands,2718.8414,47.24,
Shetland Islands,5009.5676,38.82,
Scottish Borders,3572.5712,275.17,
West Dunbartonshire,1259.711,191.64,
Na h-Eileanan Siar,4870.6232,46.4,
Orkney Islands,2669.1470000000004,47.24,
Inverclyde,1215.8000000000002,216.53,
Na h-Eileanan Siar,3473.2538,47.89,
Highland,5074.613000000001,428.59,
Stirling,1287.1286,175.33,
Midlothian,2395.7564,147.53,
South Lanarkshire,1930.0855999999999,420.42,
Shetland Islands,1384.3754000000001,39.87,
Aberdeenshire,3996.4730000000004,443.57,
Dundee City,1262.4242,277.46,
Dumfries and Galloway,1245.0026000000003,233.0,
Highland,2789.6702,363.75,
Na h-Eileanan Siar,3240.1328000000003,46.4,
Glasgow City,1215.8000000000002,474.61,
Dumfries and Galloway,1215.8000000000002,291.07,
Na h-Eileanan Siar,1904.0246000000002,43.9,
Moray,543.1823199999999,229.75,
Orkney Islands,5074.613000000001,42.53,
Fife,2162.9924,427.96,
Orkney Islands,3311.033,43.46,
"Edinburgh, City of",1322.5430000000001,452.69,
Fife,1508.897,430.04,
Scottish Borders,3360.656,315.31,
Argyll and Bute,1737.3056000000001,154.59,
Shetland Islands,3934.4264000000003,38.82,
Argyll and Bute,4051.3082,155.16,
Dumfries and Galloway,1656.6950000000002,321.12,
Na h-Eileanan Siar,2703.4904,47.89,
Angus,5074.613000000001,263.94,
East Renfrewshire,1482.5504,217.52,
Shetland Islands,2865.6398000000004,33.07,
Stirling,2352.7022,157.73,
Perth and Kinross,3865.0969999999998,275.35,
Perth and Kinross,5074.613000000001,308.1,
Shetland Islands,3372.56232,38.02,
Moray,5074.613000000001,189.97,
Orkney Islands,5074.613000000001,41.38,
Perth and Kinross,1307.4062,333.0,
Stirling,1576.7984000000001,158.41,
Orkney Islands,1850.6174,40.09,
Dumfries and Galloway,2246.2448,247.58,
Orkney Islands,4086.0800000000004,47.24,
Aberdeenshire,5074.613000000001,506.3,
Na h-Eileanan Siar,3890.5867999999996,43.9,
Midlothian,1510.6820000000002,152.11,
Dumfries and Galloway,1443.4946,258.72,
Glasgow City,1215.8000000000002,461.49,
East Ayrshire,5074.613000000001,195.26,
Inverclyde,1828.4834,163.99,
Glasgow City,1215.8000000000002,541.74,
Shetland Islands,3642.0434,38.82,
Na h-Eileanan Siar,1970.7122,43.9,
Aberdeenshire,5074.613000000001,454.17,
North Ayrshire,5074.613000000001,314.35,
Orkney Islands,2579.6828,43.74,
Highland,2907.4088,355.68,
Perth and Kinross,2826.6554,286.32,
Scottish Borders,4602.659000000001,315.53,
Fife,2042.7548000000002,365.41,
Dumfries and Galloway,2749.472,270.09,
"Edinburgh, City of",1215.8000000000002,385.64,
Moray,1182.2410399999999,229.08,
Scottish Borders,4264.937000000001,353.05,
Na h-Eileanan Siar,2679.1430000000005,51.53,
Shetland Islands,5074.613000000001,38.82,
Shetland Islands,4442.366,34.01,
Orkney Islands,3118.967,47.24,
Glasgow City,1215.8000000000002,398.5,
Na h-Eileanan Siar,3162.2354,46.23,
Aberdeenshire,4997.501,454.17,
"Edinburgh, City of",1255.3556,452.69,
Orkney Islands,1215.8000000000002,48.43,
Orkney Islands,2854.6442,40.24,
Stirling,3440.267,184.47,
Highland,3216.6422,427.01,
Shetland Islands,3334.0952,36.07,
Highland,2266.094,363.75,
Dumfries and Galloway,4382.1044,259.74,
Na h-Eileanan Siar,3123.608,46.4,
Aberdeenshire,3701.0198000000005,465.63,
Shetland Islands,2430.4568,40.63,
Argyll and Bute,1815.3458,179.76,
Shetland Islands,2078.8118000000004,39.8,
Highland,4246.658600000001,383.04,
Glasgow City,1215.8000000000002,428.81,
Aberdeen City,1751.9425999999999,492.7,
Orkney Islands,2633.7326,44.66,
"Edinburgh, City of",1215.8000000000002,385.64,
"Edinburgh, City of",1290.3416000000002,333.0,
South Ayrshire,5074.613000000001,186.65,
Shetland Islands,4534.9004,33.07,
Dumfries and Galloway,4836.2798,259.74,
Shetland Islands,2457.6602000000003,38.82,
