RegName,energy_cost,weight
"Edinburgh, City of",1383.7399999999998,471.16
Aberdeenshire,1672.493,473.61
Perth and Kinross,2184.7172,264.08
Fife,5054.257500000001,386.88
Orkney Islands,3293.7692727272724,32.53
Glasgow City,546.93528,364.42
Dumfries and Galloway,4487.0513,226.15
Shetland Islands,3612.7900909090904,37.72
"Edinburgh, City of",1364.2857272727272,471.16
Na h-Eileanan Siar,2787.8103,46.35
Orkney Islands,3885.442454545454,37.61
South Ayrshire,1364.2857272727272,204.93
Orkney Islands,7590.238090909091,32.53
"Edinburgh, City of",1377.4502727272725,432.35
Scottish Borders,1557.2194545454545,205.34
Orkney Islands,4094.173636363636,33.45
Shetland Islands,4879.07309090909,48.13
Na h-Eileanan Siar,1714.1753,46.35
Na h-Eileanan Siar,3487.2880909090904,51.95
Shetland Islands,3748.0923636363627,39.7
Orkney Islands,5601.221545454545,36.46
North Ayrshire,1364.2857272727272,233.4
Orkney Islands,2265.0331818181817,34.39
South Ayrshire,1824.55351,207.59
Shetland Islands,2703.1826,44.16
Angus,1665.8803,172.13
Orkney Islands,2946.4850452941173,36.58
West Lothian,1684.476727272727,316.88
Dumfries and Galloway,4065.384456,241.9
"Edinburgh, City of",1364.2857272727272,471.16
Stirling,1218.8324,159.59
Scottish Borders,1471.7961818181816,309.82
Scottish Borders,5054.257500000001,235.63
Dumfries and Galloway,1852.3733,226.15
Orkney Islands,4366.679727272726,36.46
Glasgow City,2060.6901818181814,346.42
West Dunbartonshire,546.93528,161.26
Shetland Islands,5870.802181818181,43.0
Na h-Eileanan Siar,1034.93736,45.78
Shetland Islands,1364.2857272727272,42.5
Highland,5272.107909090908,425.98
Shetland Islands,1364.2857272727272,45.09
North Lanarkshire,1695.1546363636362,469.71
Highland,4747.511844000001,392.4
Inverclyde,546.93528,204.31
Angus,3521.6714,174.62
Stirling,2437.7830000000004,159.59
Na h-Eileanan Siar,3070.1182727272726,51.95
Glasgow City,2796.0031818181815,393.47
Falkirk,2860.2169090909088,227.97
Angus,2967.727363636363,206.62
Aberdeenshire,5054.257500000001,438.65
Orkney Islands,2291.4120000000003,32.53
East Lothian,3083.1315480000003,156.83
Dundee City,1364.2857272727272,349.67
Highland,5054.257500000001,425.98
East Lothian,5054.257500000001,204.48
Stirling,2542.6202999999996,155.16
South Lanarkshire,3394.1123636363627,573.71
Shetland Islands,2532.2183,39.4
Shetland Islands,3896.7378,39.4
"Edinburgh, City of",1466.5303636363633,432.35
Dumfries and Galloway,1265.0318,263.32
Inverclyde,1364.2857272727272,149.14
Na h-Eileanan Siar,5119.984272727273,46.35
Highland,2127.8293636363633,372.16
Orkney Islands,7475.267727272726,36.46
Scottish Borders,5054.257500000001,235.63
Moray,1653.6208,158.08
Glasgow City,1364.2857272727272,488.12
Moray,6873.647999999999,231.96
Na h-Eileanan Siar,2247.9192727272725,43.15
Stirling,4101.7315,173.92
Shetland Islands,1864.6327999999999,44.16
Shetland Islands,2483.7747,44.75
Moray,2461.9162727272724,139.56
Argyll and Bute,5054.257500000001,207.22
Na h-Eileanan Siar,2227.5723433333333,48.36
Renfrewshire,1950.6930909090906,636.78
Shetland Islands,6100.3040909090905,39.4
West Lothian,2645.1959999999995,258.1
"Edinburgh, City of",3289.088545454545,471.16
Shetland Islands,1609.1462727272724,40.83
Argyll and Bute,1367.0649090909092,190.29
Angus,2151.728,190.09
East Dunbartonshire,2341.193,191.29
Argyll and Bute,2738.2254545454543,184.87
Dundee City,2494.681363636363,381.07
Falkirk,1364.2857272727272,343.09
Fife,2249.2357272727268,390.61
Glasgow City,1364.2857272727272,488.12
Argyll and Bute,3894.36509090909,190.13
Orkney Islands,5054.257500000001,39.74
Highland,2885.2919,400.72
Na h-Eileanan Siar,3460.9683,48.76
Glasgow City,1429.230818181818,488.12
Orkney Islands,3909.8889,36.46
Angus,5277.642745294118,187.59
Shetland Islands,2268.5437272727268,44.65
West Lothian,2684.1050160000004,271.51
"Edinburgh, City of",7311.734818181817,322.78
Orkney Islands,5969.6019,36.46
Falkirk,546.93528,343.09
Highland,3182.7147999999997,390.89
Highland,3399.1507,372.16
Stirling,2581.5535,159.59
Orkney Islands,4382.623454545454,39.57
East Ayrshire,1364.2857272727272,238.11
Fife,4285.059545454545,360.14
Shetland Islands,3574.7591818181813,44.75
Argyll and Bute,4446.0377,190.13
Orkney Islands,1987.5993,36.94
Glasgow City,1219.00832,451.57
South Lanarkshire,3203.3727272727265,355.21
Highland,4199.636272727272,400.72
Stirling,2338.0232727272723,151.95
Dumfries and Galloway,5054.257500000001,247.31
Highland,2298.8221818181814,508.86
Orkney Islands,1532.2068181818179,38.69
Orkney Islands,4056.1113,36.94
Highland,4440.9853,403.23
Orkney Islands,2407.941636363636,34.62
Orkney Islands,1904.6062,36.94
Orkney Islands,3724.3617999999997,32.53
South Ayrshire,2402.8220909090905,177.33
Argyll and Bute,3213.010428,207.22
Shetland Islands,8715.51418181818,43.0
Perth and Kinross,3372.4639999999995,287.06
Orkney Islands,1900.521545454545,36.49
Orkney Islands,5054.257500000001,36.46
Dumfries and Galloway,6982.328636363636,229.42
Aberdeenshire,1213.2113333333332,473.61
Shetland Islands,3528.5369999999994,40.52
"Edinburgh, City of",1711.5371818181816,420.35
Shetland Islands,5067.03144,36.68
Angus,3140.9142727272724,165.61
Dundee City,4095.782636363636,273.61
Shetland Islands,4457.8076363636355,43.77
Moray,3445.9597000000003,158.08
Perth and Kinross,2314.8908,239.14
Perth and Kinross,5054.257500000001,260.61
South Ayrshire,1105.7326,185.02
South Lanarkshire,1809.5399090909088,448.9
Moray,5054.257500000001,193.11
Perth and Kinross,2142.4566363636363,284.03
South Ayrshire,2298.6191,193.91
Stirling,2214.5115,179.77
Shetland Islands,3167.8547999999996,41.8
South Lanarkshire,1364.2857272727272,345.35
Na h-Eileanan Siar,9950.202272727272,55.12
Orkney Islands,2966.3532,36.46
Na h-Eileanan Siar,3079.479727272727,45.78
Glasgow City,1364.2857272727272,346.42
Orkney Islands,2704.729,36.94
Na h-Eileanan Siar,2999.7882,47.67
"Edinburgh, City of",1364.2857272727272,471.16
Glasgow City,770.76416,474.58
Highland,1849.179818181818,670.77
North Ayrshire,1678.137183333333,224.53
Shetland Islands,3007.8060909090905,41.11
Falkirk,1789.061727272727,232.57
East Ayrshire,4346.6242999999995,268.09
Na h-Eileanan Siar,1734.6429166666665,47.67
Moray,5054.257500000001,177.18
Orkney Islands,2878.5009999999997,31.14
Shetland Islands,5054.257500000001,39.4
Highland,3253.105454545454,494.74
Orkney Islands,4817.053454545454,37.61
Orkney Islands,2417.8706,34.22
Scottish Borders,2098.7520999999997,241.02
East Renfrewshire,2046.0629090909088,141.71
South Lanarkshire,3580.6100909090906,546.75
West Lothian,2007.8857272727269,231.31
Orkney Islands,4123.281909090909,34.51
Argyll and Bute,6642.975909090908,174.47
Fife,1364.2857272727272,498.97
Aberdeenshire,3500.8674,449.18
Fife,6640.342999999999,416.2
"Edinburgh, City of",700.22024,471.16
Glasgow City,1587.0590909090906,488.12
East Lothian,2385.4752,189.27
Argyll and Bute,1364.2857272727272,182.96
Argyll and Bute,8297.466727272726,207.22
Perth and Kinross,3718.715,247.17
Orkney Islands,2012.9355999999998,34.22
Na h-Eileanan Siar,2615.7951818181814,53.6
Stirling,1736.8423636363634,151.95
Scottish Borders,3767.769059999999,205.07
Argyll and Bute,2074.0009999999993,234.14
Shetland Islands,4187.056818181817,39.4
Aberdeenshire,3830.2976363636353,454.46
Fife,2505.9161,345.16
South Lanarkshire,1737.7199999999998,370.62
Glasgow City,3071.873545454545,346.42
East Lothian,1804.566636363636,233.68
Dundee City,2605.2635454545452,323.49
Orkney Islands,4682.2374,36.74
Orkney Islands,3289.3810909090907,36.46
Aberdeenshire,5054.257500000001,443.27
"Edinburgh, City of",3182.7482727272727,306.84
Shetland Islands,4233.614,39.36
Scottish Borders,3087.5365,216.22
Falkirk,3964.8709,260.94
Argyll and Bute,1364.2857272727272,265.94
South Ayrshire,2969.6289090909086,203.12
Moray,2606.5926,156.97
Moray,3874.179454545454,172.28
Fife,3853.993818181818,374.37
Na h-Eileanan Siar,3892.7999,48.76
Orkney Islands,1684.6038999999998,36.58
Orkney Islands,4489.772472000001,35.45
Dumfries and Galloway,5391.941602941176,229.42
South East,1808.1399999999999,1327.0
East Midlands,2668.6000000000004,4530.0
London,1453.6399999999999,1290.0
Yorkshire and the Humber,2155.73,1325.0
South East,1140.56,1587.0
North West,1001.3000000000002,493.0
West Midlands,734.1299999999999,1031.0
West Midlands,925.15,638.0
Yorkshire and the Humber,1599.54,571.0
East,633.15,458.0
South East,1062.8799999999999,493.0
North West,730.96,373.0
East Midlands,1475.79,1092.0
London,972.3,1185.0
East Midlands,1569.0800000000002,692.0
East Midlands,1201.55,635.0
London,1198.27,5200.0
Yorkshire and the Humber,1754.99,851.0
South West,2588.1099999999997,2882.0
London,1179.31,1334.0
Yorkshire and the Humber,1290.58,1137.0
West Midlands,867.5899999999999,2264.0
South West,1657.73,1467.0
North West,879.16,2864.0
East,1661.5900000000001,652.0
East,1012.6700000000001,479.0
North West,1196.45,1321.0
East Midlands,1246.1699999999998,1387.0
East,1243.8500000000001,1802.0
Yorkshire and the Humber,2042.9099999999999,1407.0
North West,1788.7399999999998,2453.0
East,2577.95,2442.0
South West,787.95,635.0
South West,1158.08,540.0
South East,1321.4,924.0
South East,1418.23,858.0
South West,1109.9,1851.0
Yorkshire and the Humber,1202.37,1455.0
North East,1834.29,457.0
North West,1529.5,1811.0
South East,1895.1100000000001,680.0
London,760.77,708.0
East,936.86,674.0
North West,1133.56,2920.0
East,642.14,621.0
South East,2997.8900000000003,1359.0
East,1190.1399999999999,2931.0
South West,784.54,1429.0
East,777.31,1176.0
East,1744.83,1112.0
South West,1479.9,545.0
North West,2146.95,2123.0
West Midlands,822.38,821.0
East,1611.36,2496.0
Yorkshire and the Humber,1398.6000000000001,2825.0
South West,2125.7200000000003,3029.0
North East,862.66,1519.0
London,1062.53,2811.0
West Midlands,1061.17,1259.0
North East,684.1400000000001,683.0
South West,4321.42,1461.0
London,1076.8,941.0
South East,1685.7,915.0
South West,1729.35,3377.0
London,720.22,4128.0
South East,846.0500000000001,489.0
Yorkshire and the Humber,764.9100000000001,385.0
East,1417.78,1129.0
East,595.0799999999999,918.0
East,1004.95,1612.0
London,976.9300000000001,5310.0
East,799.4100000000001,606.0
North East,2863.0299999999997,1323.0
North East,1357.04,797.0
South West,1424.8,3481.0
Yorkshire and the Humber,1483.6,1899.0
East Midlands,1624.38,1023.0
London,957.63,2539.0
West Midlands,827.41,636.0
East,1544.1799999999998,1035.0
South West,866.66,1011.0
London,2110.64,5212.0
South East,1018.6399999999999,451.0
Yorkshire and the Humber,1914.8099999999995,408.0
Yorkshire and the Humber,2794.94,1471.0
South West,599.21,2326.0
London,995.4100000000001,2159.0
East,982.8899999999999,465.0
East,586.24,3201.0
London,788.08,773.0
East,1316.66,729.0
East,2353.7,1878.0
London,1947.17,2628.0
East Midlands,1727.4000000000003,2234.0
East,1834.51,1788.0
East,1219.45,905.0
South East,1081.8,594.0
South East,579.52,1221.0
South East,1052.05,2853.0
East,1705.01,1094.0
West Midlands,1074.8899999999999,985.0
South East,1105.9399999999998,648.0
North East,1403.62,325.0
South East,2034.9299999999998,1589.0
South West,812.76,855.0
East Midlands,1813.63,3855.0
East,2213.11,1792.0
London,741.91,7186.0
South East,1098.57,2905.0
East Midlands,1412.76,3633.0
East Midlands,1163.72,5327.0
Yorkshire and the Humber,1205.03,403.0
South West,1796.29,1659.0
West Midlands,928.8700000000001,4016.0
South East,1392.78,494.0
North West,1252.6399999999999,1003.0
South East,1015.18,727.0
North West,2541.17,2501.0
South East,846.98,679.0
South East,1624.92,798.0
East,2335.1800000000003,891.0
South West,3384.21,3094.0
North West,1347.3899999999999,2507.0
North West,4673.870000000001,2979.0
South West,1598.76,1284.0
East,1196.88,2448.0
East Midlands,1638.79,572.0
East,2019.12,2450.0
South East,2926.2999999999997,437.0
South West,1537.58,2625.0
South West,1606.73,836.0
East Midlands,1739.31,19798.0
East,1481.8400000000001,2104.0
London,909.7,3375.0
South West,2354.56,3694.0
North West,1042.3000000000002,465.0
London,889.32,3173.0
London,1519.96,2451.0
East,2078.02,2132.0
South East,955.1800000000001,575.0
West Midlands,1928.58,686.0
South West,1372.75,845.0
London,806.75,758.0
South West,1915.96,2991.0
South East,771.89,923.0
London,1551.15,1065.0
Yorkshire and the Humber,1507.65,1961.0
East Midlands,852.13,626.0
North West,1377.53,2469.0
South East,1142.17,504.0
South West,2941.8399999999997,2233.0
South East,1901.44,1299.0
South East,1287.0099999999998,1223.0
North East,531.94,1374.0
Yorkshire and the Humber,881.1,384.0
Yorkshire and the Humber,1070.8,388.0
South East,1679.89,872.0
North East,1442.77,2011.0
South West,1819.74,2860.0
Yorkshire and the Humber,3967.42,1534.0
East,1940.27,819.0
West Midlands,3175.55,2609.0
East Midlands,1869.8000000000002,1326.0
North East,826.49,931.0
East,1593.31,538.0
South East,1522.8899999999999,824.0
East,1153.9099999999999,807.0
South East,695.43,1507.0
Yorkshire and the Humber,1535.7,2640.0
London,811.7900000000001,3838.0
South East,2572.29,1205.0
East,1058.96,5642.0
East,4424.37,4951.0
Yorkshire and the Humber,2042.6599999999999,2990.0
West Midlands,1422.9299999999998,2241.0
North East,1639.7800000000002,588.0
East Midlands,2638.7599999999998,2507.0
London,679.96,1434.0
North West,1575.88,7050.0
London,1570.98,781.0
East,1445.4,1210.0
East,3592.79,709.0
London,916.56,1003.0
London,1120.97,3071.0
London,1623.13,1491.0
Yorkshire and the Humber,1255.76,415.0
Yorkshire and the Humber,2511.93,2089.0
North West,1109.1100000000001,2929.0
London,790.6,699.0
East Midlands,1819.7400000000002,1124.0
West Midlands,1277.1599999999999,2289.0
South West,1552.17,1406.0
South East,1297.99,3366.0
East Midlands,996.9599999999999,490.0
West Midlands,1441.85,840.0
East Midlands,1296.58,1432.0
South West,1723.72,1982.0
East,1830.22,625.0
South East,792.1400000000001,1430.0
London,814.5,1688.0
East Midlands,1708.52,1791.0
South West,1455.1799999999998,1218.0
South West,1688.6,5725.0
North East,730.35,1010.0
South West,1254.13,3060.0
West Midlands,2007.23,664.0
South West,3172.8599999999997,2242.0
East Midlands,829.8800000000001,1986.0
South East,1259.44,547.0
South West,1958.87,476.0
North East,1147.92,394.0
West Midlands,1372.1799999999998,1763.0
North East,1089.87,991.0
South East,711.54,2387.0
East,2248.24,4105.0
East,768.96,434.0
East,1585.0,3123.0
North West,1292.59,607.0
West Midlands,1330.02,1472.0
South West,2042.24,1527.0
London,921.6700000000001,1148.0
West Midlands,580.15,991.0
East Midlands,2036.2900000000002,2365.0
London,1533.04,4961.0
North West,1354.37,408.0
South East,1324.71,1687.0
South West,1210.5900000000001,1003.0
South East,1292.5,1269.0
South East,1174.4199999999998,469.0
South East,808.46,444.0
East,2103.4,1977.0
East,1276.35,1169.0
London,810.98,860.0
South East,1394.5299999999997,683.0
Yorkshire and the Humber,1143.9299999999998,2948.0
South West,1891.88,3215.0
North West,972.33,888.0
Yorkshire and the Humber,1261.39,826.0
West Midlands,2317.86,878.0
London,1316.79,699.0
East,1115.39,1550.0
West Midlands,1021.44,806.0
London,703.4000000000001,1164.0
Yorkshire and the Humber,1991.71,1402.0
East,874.27,625.0
East,1626.7600000000002,1028.0
East,1400.23,1293.0
South West,2593.04,662.0
East Midlands,1281.13,971.0
London,895.79,811.0
East,1799.62,2237.0
London,1300.5700000000002,941.0
Yorkshire and the Humber,1616.06,570.0
East,888.29,1693.0
London,2308.93,9495.0
East Midlands,1018.49,1631.0
East,3132.54,1196.0
North West,923.51,1149.0
London,914.83,1212.0
North West,931.85,1197.0
East,1689.91,550.0
East,969.4099999999999,522.0
North West,1331.96,559.0
West Midlands,1079.94,1852.0
East,3085.4400000000005,2771.0
West Midlands,1000.92,3647.0
East,1394.52,2424.0
Yorkshire and the Humber,981.1800000000001,1710.0
North West,1958.78,4371.0
East Midlands,1189.14,1993.0
South West,1729.2799999999997,687.0
East,1106.85,367.0
London,834.6600000000001,781.0
South West,1036.74,522.0
South West,1553.33,1010.0
North West,1566.6799999999998,1015.0
West Midlands,577.95,807.0
South West,876.5400000000001,8913.0
London,757.9200000000001,503.0
East Midlands,1273.26,1080.0
East Midlands,929.36,735.0
London,876.0600000000001,2696.0
North West,2026.2400000000002,1406.0
North East,1311.1799999999998,415.0
East,1526.03,2461.0
South West,3276.82,2681.0
East Midlands,1979.7599999999998,2073.0
South West,3139.1,8610.0
London,918.48,1440.0
West Midlands,4750.67,2110.0
East,1297.3200000000002,2341.0
South East,1888.9500000000003,1388.0
South West,1390.07,665.0
London,862.45,7698.0
South East,2479.17,2769.0
East Midlands,2005.7600000000002,1229.0
South West,1358.52,729.0
South West,1665.4299999999998,2420.0
East,1858.77,1228.0
London,1524.71,847.0
South East,888.43,615.0
West Midlands,1825.33,2410.0
South East,1768.58,1785.0
South East,1036.73,2530.0
South West,1109.7800000000002,840.0
Yorkshire and the Humber,2060.7,827.0
North West,724.74,1247.0
South West,1518.46,677.0
East Midlands,1376.65,1346.0
East,1445.8200000000002,2104.0
Yorkshire and the Humber,1423.35,1060.0
East,1636.5,1153.0
London,549.01,667.0
East,1165.8400000000001,478.0
North West,1489.5700000000002,527.0
South West,881.3199999999999,1014.0
Yorkshire and the Humber,958.8,1479.0
East,1009.0000000000001,5202.0
South West,1427.7799999999997,1317.0
North West,1570.3799999999999,411.0
London,1504.97,641.0
Yorkshire and the Humber,1253.04,260.0
South East,1159.12,592.0
North West,1088.55,595.0
West Midlands,3093.0700000000006,2735.0
South West,1658.2800000000002,2277.0
South East,725.9199999999998,767.0
London,1031.3700000000001,3004.0
Yorkshire and the Humber,3676.0099999999998,2511.0
East Midlands,1283.69,2392.0
South West,1444.52,1293.0
East,940.8199999999999,493.0
South East,1081.73,3225.0
North East,1298.46,597.0
East Midlands,2199.5,3419.0
South West,914.35,1491.0
South East,2416.64,1961.0
Yorkshire and the Humber,795.12,389.0
South West,943.74,721.0
South West,968.9399999999999,3470.0
London,1491.9299999999998,4012.0
Yorkshire and the Humber,4361.47,1232.0
North East,956.6299999999999,349.0
South West,2028.4699999999998,1367.0
South East,1350.93,1937.0
South East,798.0,582.0
East Midlands,1079.3400000000001,2721.0
South West,1722.06,6504.0
South East,1036.99,1378.0
North West,1290.65,973.0
East Midlands,878.6200000000001,3028.0
London,875.22,2627.0
North West,1227.75,525.0
North West,904.71,1716.0
West Midlands,884.52,5141.0
South East,775.16,1061.0
South West,1004.5799999999999,592.0
London,988.06,1020.0
South West,1077.6799999999998,946.0
South East,1311.19,1209.0
North West,1364.0500000000002,1191.0
London,1645.48,691.0
North West,1207.7,4149.0
West Midlands,1444.31,2225.0
North East,962.51,2172.0
East Midlands,977.2900000000001,645.0
East Midlands,1577.64,2744.0
North West,1401.39,338.0
London,897.67,914.0
South West,2098.5099999999998,2654.0
East,1344.0,1290.0
West Midlands,1357.78,2240.0
South West,2227.8599999999997,1635.0
North East,1634.57,778.0
South East,1124.23,2547.0
South West,1262.2,5091.0
West Midlands,3230.23,3580.0
South East,1892.1299999999999,1751.0
London,1043.8000000000002,660.0
East,2293.52,456.0
South West,2119.31,1707.0
South West,892.62,937.0
East,1279.71,1561.0
South East,1022.55,622.0
North West,1385.1399999999999,340.0
South West,1387.25,2561.0
South East,995.42,1862.0
North West,1118.4899999999998,4811.0
South West,2080.2999999999997,1603.0
South West,710.4300000000001,1274.0
West Midlands,1217.63,5456.0
South East,1354.19,1003.0
South West,1437.8400000000001,1584.0
East Midlands,1105.54,791.0
London,774.4,4926.0
London,982.98,991.0
London,1051.9099999999999,1753.0
South East,1358.7,1122.0
East,1879.75,2509.0
London,1725.36,994.0
North West,961.1600000000001,467.0
East,1789.13,1760.0
South West,3565.63,1363.0
West Midlands,1009.59,2371.0
East,1411.9099999999999,497.0
East,1149.8000000000002,4277.0
London,600.83,615.0
London,707.64,3850.0
South West,2326.95,2865.0
East,1297.1,2291.0
South West,1399.1100000000001,891.0
West Midlands,1565.3200000000002,1021.0
West Midlands,1696.38,2279.0
South East,1086.0900000000001,500.0
North East,988.6500000000001,486.0
South East,2557.09,2916.0
South West,2957.9300000000003,1426.0
South East,1542.12,2656.0
Yorkshire and the Humber,1033.95,516.0
North West,784.25,342.0
London,1459.06,1181.0
South West,1286.25,914.0
South East,590.4699999999999,489.0
South East,865.47,4737.0
South East,2027.03,2724.0
South East,1373.64,873.0
East Midlands,974.3299999999999,2499.0
South West,2546.6400000000003,841.0
West Midlands,2694.51,3501.0
London,883.63,1975.0
East,744.33,851.0
South East,725.67,767.0
East,2433.15,1522.0
East Midlands,1606.97,1653.0
London,729.22,2311.0
East,1159.42,363.0
Yorkshire and the Humber,747.37,762.0
East Midlands,2217.85,2320.0
East,821.8899999999999,1876.0
South East,879.92,518.0
East,1620.85,449.0
East,1444.8000000000002,1537.0
South East,1517.35,1351.0
London,1614.33,5040.0
South East,1735.23,952.0
South East,933.82,1891.0
South West,2851.97,2652.0
Yorkshire and the Humber,1155.2800000000002,6730.0
South East,648.8799999999999,844.0
North West,1078.74,2900.0
Yorkshire and the Humber,801.6300000000001,736.0
London,1174.54,574.0
North West,1104.22,471.0
East,1337.04,1897.0
South West,1026.46,3834.0
South East,754.1899999999999,927.0
South East,2283.13,4221.0
Yorkshire and the Humber,1259.6999999999998,12944.0
South East,1331.0100000000002,1255.0
East,2023.17,4682.0
East,2831.88,3341.0
South West,1924.41,706.0
London,1166.49,1073.0
South East,1553.6999999999998,757.0
London,1495.1799999999998,2349.0
North East,917.8799999999999,1221.0
South East,830.6300000000001,1320.0
East,1119.0900000000001,2285.0
North East,3066.01,2106.0
London,1135.52,544.0
East,1960.32,2854.0
North West,1296.46,1626.0
Yorkshire and the Humber,1036.22,828.0
London,1277.61,3033.0
South East,663.0699999999999,512.0
North West,515.84,679.0
South East,1551.85,2360.0
East Midlands,1747.1399999999999,2668.0
North West,567.37,356.0
East Midlands,2362.42,692.0
South East,984.1299999999999,1995.0
North West,2359.65,5851.0
South East,2268.11,574.0
East,608.91,652.0
South East,1100.3700000000001,1968.0
South West,1100.7399999999998,479.0
South West,1863.2400000000002,1032.0
East,1084.79,583.0
North West,1820.8600000000001,12224.0
London,1057.15,1694.0
London,1924.45,1149.0
East,1945.01,2898.0
London,799.5899999999999,1718.0
North West,2049.3,892.0
South East,751.1600000000001,518.0
South East,626.5999999999999,766.0
North West,919.31,938.0
Yorkshire and the Humber,1236.57,920.0
East,1314.04,811.0
North West,1822.2799999999997,2371.0
West Midlands,566.3,1298.0
South West,3127.1799999999994,3058.0
East Midlands,1778.94,1142.0
South East,1452.33,6903.0
South East,2466.28,1237.0
South West,1900.1499999999999,3296.0
East,1462.49,585.0
South West,1475.43,3372.0
London,972.8299999999999,1523.0
East,2503.0699999999997,2464.0
London,949.77,2264.0
North West,826.34,842.0
North West,1134.47,2121.0
North East,981.46,2531.0
East Midlands,1650.18,1311.0
East Midlands,738.45,1728.0
South East,988.3,1288.0
South West,2436.29,554.0
South West,1981.6,1753.0
North West,1077.6299999999999,2257.0
East,1539.59,600.0
South East,897.2299999999999,608.0
South East,1146.94,946.0
East Midlands,1008.43,1491.0
South West,1363.82,922.0
South West,1018.11,2511.0
East,2215.58,885.0
West Midlands,1034.27,799.0
South West,950.97,3452.0
London,815.87,1154.0
East,1530.71,597.0
South West,3035.8900000000003,2565.0
South West,1622.62,1418.0
South West,1918.21,3377.0
North West,1340.27,505.0
South East,1601.98,2151.0
South East,1040.97,529.0
East Midlands,2230.62,2978.0
London,766.3199999999999,681.0
East,1163.19,3169.0
East Midlands,1053.87,723.0
London,1734.47,979.0
East,1339.4,1703.0
London,1088.58,2288.0
London,1279.31,575.0
London,2736.3599999999997,721.0
East,1165.4699999999998,3076.0
London,699.75,2663.0
North West,1094.69,7398.0
East,1475.85,560.0
South East,1018.1600000000001,4995.0
South West,1914.3799999999999,824.0
South West,1724.11,1223.0
London,1128.6599999999999,2081.0
Yorkshire and the Humber,1660.3000000000002,1216.0
London,924.47,2741.0
North West,813.71,326.0
East Midlands,1860.87,1084.0
South West,2572.08,1060.0
East,1689.9100000000003,2643.0
West Midlands,1696.23,1214.0
East Midlands,872.4,827.0
South West,1398.94,1789.0
South West,1530.1999999999998,1362.0
North West,1076.6299999999999,2579.0
South East,1148.1100000000001,2236.0
East Midlands,1786.71,471.0
North East,688.8199999999999,581.0
West Midlands,617.3,820.0
London,1932.27,4523.0
North West,824.0200000000001,425.0
South East,1133.76,2134.0
West Midlands,1316.85,1026.0
East Midlands,2383.6099999999997,731.0
West Midlands,1268.71,910.0
South East,2156.58,618.0
East,1829.48,518.0
West Midlands,1381.4099999999999,1112.0
South West,1955.3500000000001,1194.0
North East,861.99,3191.0
Yorkshire and the Humber,1715.34,1090.0
East Midlands,1992.9,1272.0
East,733.88,379.0
South West,1589.3799999999999,770.0
West Midlands,945.6599999999999,4425.0
East Midlands,1962.35,1841.0
East,2324.2200000000003,2564.0
North West,1465.52,1403.0
East Midlands,4100.4400000000005,1324.0
East Midlands,2108.3,508.0
East Midlands,1545.96,1414.0
London,1159.88,549.0
East,732.6299999999999,425.0
South East,1155.83,1137.0
South West,1405.52,3111.0
Yorkshire and the Humber,1429.31,588.0
London,1030.4699999999998,457.0
South West,1618.13,4064.0
South East,1226.14,500.0
East,1432.0700000000002,1152.0
London,945.21,5995.0
East,2020.0099999999998,2044.0
East,1697.6499999999999,1563.0
Yorkshire and the Humber,1891.3200000000002,1107.0
East,1513.54,1312.0
South West,2268.88,5895.0
East,945.99,451.0
South East,1728.3799999999999,1728.0
South West,728.49,494.0
West Midlands,1137.43,1247.0
East Midlands,1391.2200000000003,1791.0
East,1019.32,640.0
South East,1486.02,1000.0
London,1116.15,2004.0
East,1378.02,1295.0
North West,1523.77,442.0
East,1005.06,798.0
London,849.9700000000001,9661.0
Yorkshire and the Humber,1279.2899999999997,508.0
East Midlands,1699.4299999999998,2920.0
Yorkshire and the Humber,1301.77,919.0
South West,1177.48,1655.0
East,1980.2800000000002,2234.0
Yorkshire and the Humber,1498.6999999999998,1555.0
South East,1259.61,4930.0
South East,708.4300000000001,509.0
South West,638.72,693.0
South East,3237.04,2152.0
West Midlands,2728.64,1872.0
South West,1847.6,1654.0
Yorkshire and the Humber,823.46,631.0
South East,650.39,754.0
South West,1185.9899999999998,574.0
East,1978.0900000000001,1453.0
East,1636.2,2552.0
West Midlands,2560.62,2758.0
West Midlands,1043.62,670.0
North West,1369.54,897.0
South East,1336.0300000000002,978.0
West Midlands,1040.81,534.0
London,900.69,727.0
East,953.6200000000001,535.0
Yorkshire and the Humber,1431.35,645.0
West Midlands,1304.8400000000001,559.0
London,860.4300000000001,1821.0
East,1172.5700000000002,577.0
South East,3061.7599999999998,1483.0
North East,931.5,318.0
South East,2640.3999999999996,2258.0
South East,808.1399999999999,597.0
East,2557.17,3866.0
London,1234.33,719.0
South West,1443.72,787.0
North East,2173.98,4365.0
London,1394.0,715.0
East,1016.1299999999999,2259.0
Yorkshire and the Humber,2111.63,1770.0
East,1066.7000000000003,698.0
Yorkshire and the Humber,1767.0299999999997,1009.0
London,759.1199999999999,365.0
London,715.8299999999999,4009.0
East,1569.0700000000002,1546.0
South West,5319.86,1801.0
South West,1909.71,1460.0
South West,2131.06,1985.0
South West,2278.49,853.0
East,3597.57,2660.0
London,1732.0500000000002,2693.0
North East,1275.5500000000002,2315.0
London,1179.3200000000002,909.0
London,863.61,1178.0
North West,1471.42,633.0
East Midlands,1260.08,2077.0
London,1191.0700000000002,1547.0
South West,1561.31,1188.0
North West,1051.71,2460.0
West Midlands,713.83,483.0
West Midlands,2345.12,619.0
