RegName,energy_cost,weight,aagph1819
South Lanarkshire,1387.818,390.8,
Highland,2477.97,506.24,
East Lothian,1893.2040000000002,207.83,
Inverclyde,4165.74,163.99,
Shetland Islands,6622.487999999999,36.07,
Orkney Islands,1639.188,48.25,
Glasgow City,1387.818,439.64,
East Ayrshire,3978.3779999999997,181.46,
Highland,2381.454,381.54,
Aberdeen City,1229.2576199999999,419.71,
Aberdeenshire,5922.684,386.89,
Argyll and Bute,1396.3860000000002,197.22,
Aberdeenshire,8197.488,454.17,
Orkney Islands,7805.880000000001,47.24,
Inverclyde,5700.6720000000005,175.14,
Angus,6326.01,270.6,
Na h-Eileanan Siar,8197.488,46.4,
Perth and Kinross,8197.488,308.1,
Na h-Eileanan Siar,4749.750000000001,43.9,
Dumfries and Galloway,1938.816,243.2,
Highland,6302.196,418.27,
Aberdeen City,2007.99,362.43,
Orkney Islands,2316.942,47.06,
Shetland Islands,4360.032,38.67,
"Edinburgh, City of",2719.386,452.69,
Falkirk,1009.3690999999999,300.94,
Midlothian,3910.212,132.83,
Scottish Borders,8197.488,295.24,
Na h-Eileanan Siar,2488.428,52.64,
Highland,8197.488,428.59,
Shetland Islands,6910.002200000001,38.02,
Scottish Borders,2423.286,281.8,
Na h-Eileanan Siar,4970.628000000001,46.1,
Highland,3979.89,365.1,
Dundee City,4825.224,235.76,
Glasgow City,1387.818,398.5,
Orkney Islands,1589.2920000000001,49.45,
Fife,1387.818,517.56,
Angus,3785.22,244.38,
Aberdeen City,1009.3690999999999,419.71,
Angus,3493.656,326.31,
Orkney Islands,4347.684,47.24,
Orkney Islands,5444.7660000000005,42.41,
Aberdeenshire,4854.330000000001,465.63,
East Ayrshire,1387.818,205.64,
East Renfrewshire,1009.3690999999999,251.28,
Stirling,1671.696,200.12,
Highland,3618.9,392.71,
Scottish Borders,8197.488,295.24,
Glasgow City,1387.818,503.44,
Clackmannanshire,1387.818,106.73,
North Ayrshire,8197.488,273.15,
South Ayrshire,4548.528,208.07,
Highland,3161.772,392.71,
Glasgow City,3331.116,375.68,
Aberdeenshire,5293.944000000001,451.07,
Highland,2418.75,425.67,
Perth and Kinross,3459.636,247.01,
Highland,3713.1479999999997,343.61,
Shetland Islands,3272.274,35.94,
Angus,4817.286,224.84,
Orkney Islands,4568.562,42.53,
South Lanarkshire,3706.47,392.24,
Scottish Borders,3871.4040000000005,315.53,
Argyll and Bute,5229.81,155.16,
Glasgow City,2102.868,398.5,
Shetland Islands,2809.98,39.8,
Aberdeenshire,1690.848,455.67,
Shetland Islands,2672.766,38.55,
North Ayrshire,1387.818,261.69,
Orkney Islands,3407.472,49.45,
Dumfries and Galloway,3348.252,259.74,
Angus,7584.246000000001,245.28,
Na h-Eileanan Siar,7261.938,47.89,
Shetland Islands,2720.11052,38.31,
Glasgow City,1399.7880000000002,375.68,
Dumfries and Galloway,2422.278,243.2,
Angus,8197.488,263.94,
Orkney Islands,4899.06,43.9,
Highland,7121.448,326.3,
Argyll and Bute,2635.848,180.9,
Dumfries and Galloway,4685.49,247.58,
Shetland Islands,7796.5560000000005,38.31,
Angus,7424.1,237.46,
Argyll and Bute,7241.274,163.4,
Argyll and Bute,5110.236000000001,164.0,
Orkney Islands,1841.1660000000002,60.04,
Orkney Islands,3624.8219999999997,41.38,
Moray,4372.6320000000005,255.83,
Angus,1569.006,285.87,
Perth and Kinross,3445.776,285.26,
Na h-Eileanan Siar,5259.420000000001,46.4,
East Renfrewshire,1517.22,230.34,
Glasgow City,1009.3690999999999,375.68,
Aberdeen City,1387.818,505.14,
Aberdeenshire,8197.488,454.17,
Shetland Islands,6910.002200000001,40.91,
Highland,8197.488,428.59,
"Edinburgh, City of",1997.028,385.64,
Scottish Borders,4211.352000000001,302.69,
West Dunbartonshire,4525.5960000000005,175.48,
Shetland Islands,2644.12124,41.95,
Orkney Islands,3731.922,40.09,
Moray,1746.666,268.66,
Stirling,5235.984,165.48,
Falkirk,4374.774,295.05,
Falkirk,2640.384,370.82,
South Lanarkshire,3934.6559999999995,402.87,
Stirling,8197.488,165.48,
Orkney Islands,4040.244,47.24,
Shetland Islands,8082.702000000001,38.82,
Scottish Borders,5546.826,275.17,
